QueryName	Base Nomenclature	Classification	Reporter	ReporterCode	Year	SubID	TL	TLS	Duty Type/Code	Partner	AV Duty Rate	Specific Duty Rate	Duty Nature	Binding Code	Binding Coverage Flag	Description1	Description2	Description3	Partner Name	National Description	Duty Description	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'10'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Panama	10- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'11'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Guatemala	11- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'12'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Honduras	12- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'13'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Nicaragua	13- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'14'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for El Salvador	14- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'16'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for New Zealand	16- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01029090'	  	'17'	'000'	0.00		A			 Other live bovine animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Singapore	17- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'02'	'000'	2.50		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'10'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Panama	10- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'11'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Guatemala	11- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'12'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Honduras	12- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'13'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Nicaragua	13- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'14'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for El Salvador	14- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'16'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for New Zealand	16- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'17'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Singapore	17- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01031000'	  	'50'	'000'	0.00		A			 Live swine, pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Least Developed Countries (LDC) duties	50- Preferential duties: LDC duties	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'02'	'000'	5.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'10'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Panama	10- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'11'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Guatemala	11- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'12'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Honduras	12- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'13'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Nicaragua	13- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'14'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for El Salvador	14- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'16'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for New Zealand	16- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039100'	  	'17'	'000'	0.00		A			 Live swine, weighing less than 50 kg, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Singapore	17- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'02'	'000'	5.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	MFN applied duty rates	02- MFN statutory (legal/autonomous) duty	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'10'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Panama	10- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'11'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Guatemala	11- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'12'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Honduras	12- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'13'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Nicaragua	13- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'14'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for El Salvador	14- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'16'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for New Zealand	16- Preferential duties: Free-trade area	
	HS 2022	Harmonized System 2022	Chinese Taipei	'158'	2024	1	'01039200'	  	'17'	'000'	0.00		A			 Live swine, weighing 50kg or more, other than pure-bred breeding animals	Not applicable/not available	Ad valorem duty	-	Free-trade agreement duty rate for Singapore	17- Preferential duties: Free-trade area	
